tweets,likes,time
 the art of war by sun tzuafter reading this i am ready to lay siege to a country apparently lots of politicians and businesspeople read thisso the most of this isn't allowed under the geneva convention line is interesting,0,2021-07-11 17:09:27
the art of war people hate big tech amp big  pharmas control,1,2021-07-11 17:06:34
enter viejo he is skilled in the art of war and living off the land viejo also has a hidden past if rubbed the wrong way he is the man to fear                        ,0,2021-07-11 17:02:03
  this is the reason i struggle with nonfiction i guess i'm subconsciously scared that i'll turn into someone who lists the art of war as one of the best books ever written ,0,2021-07-11 17:01:38
ahso why  amp  is taking in muslim amp asian immigrants  refugees you got to give it to them they understand the art of warflood the market the house i owned in chinatown vancouver is now worth  million dollars too bad i sold it in  ,0,2021-07-11 17:01:06
  try this the art of war  a graphic novel,0,2021-07-11 16:51:43
how many of you have watchmovie called saltguess how many agents from different countries work in ciafbideasecret serviceusarmy etc the art of war,0,2021-07-11 16:31:32
the art of war  the art of the deal amongst others weremy goto for i learned more in a year then could have ever done  years at my university i extend my vibes to you wherever you are in the worldto be the best you today possible it is doable ,74,2021-07-11 16:27:48
victory comes from finding opportunities in problems  sun tzu          ,0,2021-07-11 16:17:04
we cannot fight the covid virus in the hospitals we can tame it only by vaccineinduced protection whybecause the wise warrior avoids the battlesun tzu the art of war ,146,2021-07-11 15:54:19
  napoleon in animal farm would definitely have read the art of war i bet manor farm was stuffed with books that farmer jones idiot had never opened and which the pigs read cover to cover and i'll bet after figuring out the wifi password napoleon ordered a fuckload off amazon,0,2021-07-11 15:44:48
  they probably havent read the art of war only explanation ,1,2021-07-11 15:35:07
  you can't cancel somebody that doesn't care about being canceled  sun tzu the art of war,0,2021-07-11 15:27:38
placing the art of war in the same list with the art of of not giving a fuck ,4,2021-07-11 15:25:37
          things a real general knows lesson   laying plans sun tzu said  the art of war is of vital importance to the stateref gt,2,2021-07-11 15:25:36
don't disrespect the art of war by sun tzu,0,2021-07-11 15:22:53
strategy without tactics is the slowest route to victory tactics without strategy is the noise before defeat   sun tzu          ,1,2021-07-11 15:22:03
  anyone else notice the art of war behind him not a coincidence,1,2021-07-11 15:17:27
our favorite books as a country add rich dad poor dadthe art of war capitalistic nigga,0,2021-07-11 15:17:01
what the one book that everyone raves about but you couldn't get through  for me  the art of war i really want to learn all of these nuanced lessons but i cannot finish it ,68,2021-07-11 15:04:07
  an mvp can be hacked together in a hackathon within h your idea of an mvp appears to be from the waterfall world hence your question is for a procedure agile is not a procedure but a way to think kaizen i'd recommend to reread the art of war,0,2021-07-11 15:02:06
  if you find time grab and read the art of war,1,2021-07-11 14:35:04
  sun tzu the art of war  edited know when to fight and when not to fight knows how to handle both superior and inferior forces whose people are animated by the same spirit throughout all its ranks who prepared themselves waits to take the enemy unprepared,0,2021-07-11 14:29:32
i've read the subtle art and the art of war while i liked them both i'd never recommend them  or anything else on this list  simply because there are more fun books out there please have fun when reading,1,2021-07-11 14:21:54
i reiterate again that jews do not pose a threat to china the chinese people and their state who is jewing whom in the end china has  years actually but whatever of history chinese kids learn the multiplication table at  read the art of war at  too smart to jew,16,2021-07-11 14:19:53
  yeah i saw this already i thought the 'art of war' in background was very interesting,0,2021-07-11 14:12:38
    i love the art of war too o,1,2021-07-11 14:09:25
the  faults of generals from the art of war too much or not enough love for the troops or vices plus another that escapes me now that's ,0,2021-07-11 14:02:22
final fantasy xiv onlinethe art of war i silver     ,1,2021-07-11 14:01:49
all warfare is based on deception     strategy     ,0,2021-07-11 14:00:15
in the midst of chaos there is also opportunity sun tzu  the art of wara spanish gatekeeper butterfly pyronia bathseba is hunted by a white spider while sucking on a morningbride scabiosa atropurpureaserra d'espad natural park pasvalenci,4,2021-07-11 13:36:27
i am not a fan of old folk law but when reading this books there is a lot of sense in the art of war,0,2021-07-11 13:33:12
my nine year old always gets super bossy when playing strategy games and tells me exactly what to dohe recently requested the art of war for his birthday and hes on chapter  starting to suspect he is the resurrection of an ancient warlord,14,2021-07-11 13:30:02
  the art of war  sun tzuguerilla warfarethe method  che guevara,0,2021-07-11 13:16:15
fact  only   can play the art of war on radio and get away with it     ,3,2021-07-11 13:09:57
the best poker strategy advice from the art of war,2,2021-07-11 13:00:17
the art of war has to be one my favourite books its filled with a lot of info but its not too deep very straightforward,2,2021-07-11 12:37:55
if you are far from the enemy make him believe you are near  sun tzu          ,1,2021-07-11 12:33:03
the way you were both playing the art of war for weeks making it seem like you cant cook these look delicious ladies well done to the both of you     ,19,2021-07-11 12:21:09
the art of war is one of the worlds most revered books on strategy although this classic was compiled more than  ago there is still much you can learn from the writing on managing conflict wisely efficiently amp victoriously this is true in business as much as politics,0,2021-07-11 12:08:20
southgate has read the art of war and works it into conversation with the boys i just made this up but it's also definitely true,0,2021-07-11 12:07:11
  there's like  good books on this list the art of war and animal farm,1,2021-07-11 11:59:10
the art of war trump doesnt know how to stop he doesnt know the meaning of quit he will make america great again we all know he cant just walk away quietly the end wont be for everyone you know who sent me,0,2021-07-11 11:58:43
in the midst of chaos there is also opportunity  sun tzu          ,0,2021-07-11 11:33:03
  the smaller they are the smaller the hitbox sun tzu the art of war,3,2021-07-11 10:57:42
victorious warriors win first and then go to war while defeated warriors go to war first and then seek to win  sun tzu          ,0,2021-07-11 10:54:03
of course it helped that their primary opponents  the persian empire and byzantine empire  were exhausted from fighting each other but that too is part of the art of war,4,2021-07-11 10:47:10
    not worth it you rather just go straight to the source material which is the art of war by sun tzu you're going to get more out of that  laws it's a ruthless persona being presented and not a world  want to live in with people like that,8,2021-07-11 10:34:26
            have you ever read history or the art of warhumans are weak but unlike other species we don't rely  on instincts but stubbornness,0,2021-07-11 10:34:03
suntzu  to see the sun and moon is no sign of sharp sightkindleltthe art of wargt,0,2021-07-11 10:23:51
all prophets are in the bible amp they do not have   laser eyes that have blinded you time is to learn amp study other ideas     mstr arkk gbtc glxy btc usdt  your   dreams before       ,4,2021-07-11 10:12:32
be careful to repair your demolished   sandcastles they were supposed to be crypto store of value they are made from the same centuriesold pyramids   mstr gbtc arkk  your   dreams before       ,3,2021-07-11 10:12:06
  how can you trust the pumpampdump translation of what is really happening in    it's all fud they got you here next to your demolished crypto sandcastles      your   dreams before       ,3,2021-07-11 10:11:36
how can you still listen to the same high priests of   who are sitting on their   bags amp talking their bitcoin holdings books on the bubble tv  mstr gbtc arkk glxyhedge your dreams before       ,5,2021-07-11 10:10:54
wake up are you prepared to push your luck further have you bought your house with your   profits already as well don't forget to take your virtual crypto profits your losses will be real    hedge your   dreams before  ,3,2021-07-11 10:10:34
tesla's   environmental report from   tether's first reserve breakdown shows token  backed by unspecified commercial paper to be more precise  tether is backed by cash  treasury bills  amp ious  lights out    ,4,2021-07-11 10:09:47
let your plans be dark and impenetrable as night and when you move fall like a thunderbolt  sun tzu the art of war,3,2021-07-11 09:56:16
tesla's   environmental report is out from  it looks like a new future blockbuster for   if considered alongside on and offshore prime money market funds the tether reserve fund would already be firmly in the top ten    ,3,2021-07-11 09:50:35
i do hope that i'm wrong here amp it will be a blessing for us all we still can make it together but you must start thinking amp reading tesla's   environmental report is out from     amp   hedge your   dreams before tears,2,2021-07-11 09:49:58
  digital   pump   who is exposed to what god forbid for us to start learning new banking slang by the fall liquidity is driving this very tired fomo market now this liquidity is evaporating with   dreams of so many    ,2,2021-07-11 09:49:31
the old beautiful law of leverage can produce miracles on the way up the same law has already crashed the whole civilisations not everybody is ready to dive really deep to learn   rehypothecation    silos in the uk    hedge  ,4,2021-07-11 09:48:49
  next is a potential liquidity crunch   bastions of banking are firing risk managers amp cutting back all risk exposure after many billions in losses nobody knows what is going on    hedge your   dreams before   tears,4,2021-07-11 09:48:33
gyrations many billions of dollars in losses are making their way through the system   at this stage amp all crypto bubbles are virtual deepfake video games but your losses will be real wake up    hedge your   dreams before  ,3,2021-07-11 09:48:15
the supreme art of war is to subdue the enemy without fighting  sun tzu          ,1,2021-07-11 09:44:05
market gyrations are not due to transitional inflation these are many  billions in losses  starting with   fun on   which lead to the   explosion  are making their way through the system      ,3,2021-07-11 09:41:19
t   economy is vanishing into the thin air earthquake amp tsunami are coming straw hats may be on sale with christmas discounts even by early fall  all   bubbles even   will be sold again   a dozen     hedge,4,2021-07-11 09:40:37
i've been there amp i've done it  amp  have u i am not holding any   bags after that i'd hate to see monuments for those who could not make it back into the sea amp was left on the beach to be eaten by vulturesenough   not  ,7,2021-07-11 09:40:14
supersmart people can even put   on the moon i am in real   we must have real assets tough people unforgiving mother nature amp ruthless mr market are treating us by fire separating   from   dirt    hedge    ,3,2021-07-11 09:39:53
first please never forget that you've never shared with me your profits amp accept in advance that i will not be sharing your tears             irshedge your   dreams before   tears     ,3,2021-07-11 09:39:34
now back to dragons they are real amp they are made of pure   in   the art of war was perfected there as well always respect your friends but never disrespect those who are not trying to befriend you on facebook       ,3,2021-07-11 09:39:07
  slaughterhouse  dragonflies have crossed all lines now even wall street amp bubble tv can pass   certification comparing to this extermination of the whole generation       hedge your   dreams before   tears,5,2021-07-11 09:38:43
it's utterly disgusting   dragons cringed overnight amp turned out to be just noisy dragonflies they're trying to have their own last supper feasting on the helpless prey pump amp dump boiler rooms in vancouver had more style    hedge  ,5,2021-07-11 09:38:14
it is utterly disgusting to watch how green   dragons cringed overnight amp turned out to be just noisy dragonflies now they are trying to have their own last supper feasting on the helpless prey      hedge your   dreams  ,5,2021-07-11 09:37:54
hopefully you're not reading my feed for the first time your   dreams must be hedged with   or you were strong not to get on   drugs take heart amp stay strong if we met only now it's a war for u now cash out   casino chips,3,2021-07-11 09:27:50
i have to address another very important issue for all gasping for air starfishes left alone on the beach after the first wave demolished their   amp   sandcastlesthe tsunami is coming        hedge crypto dreams,4,2021-07-11 09:27:29
  slaughterhouse amp now let's scale it up   greed amp lust corrupt beautiful   technology became the dirty business in the dirty hands they are pumping   bubbles burning your billions of dollars amp destroying our planet,4,2021-07-11 09:27:09
  controlled  of   the art of war   's gold and   crypto dragons                   mstr ark gbtc glxy twtr tsla hedge   dreams before tears     ,5,2021-07-11 09:26:06
tesla's   environmental report is out from   it looks like a blockbuster from netflix already if considered alongside on and offshore prime money market funds the tether reserve fund would already be firmly in the top ten    hedge,3,2021-07-11 09:25:02
  its fully in swing now ret has been demolished now he is letting the kzn tribalists expose themselves come conference time kzn will be so divided and he wont care sihle duduzane ace will all be vying for the same vote the art of war,3,2021-07-11 09:21:03
you either die a hero or live long enough to get your nuts crushed sun tzu the art of war,3,2021-07-11 08:45:55
know thy self know thy enemy a thousand battles a thousand victories  sun tzu          ,0,2021-07-11 08:34:02
     the tsunami is comingi have to address another very important issue for all gasping for air starfishes left alone on the beach after the first wave demolished their   amp   sandcastles   hedge   dreams,3,2021-07-11 08:33:10
the art of war   's gold and   crypto dragons                 mstr ark gbtc glxy twtr tsla   your   dreams before   tears     ,3,2021-07-11 08:32:39
i claim this north landthis inheritance i've receivedit is my time at lastno man alive or dead commands mei succumb only to god my second years now have i waitedi have mastered the art of warmy time has come,0,2021-07-11 07:32:54
started my read of the art of war,1,2021-07-11 07:26:52
  the art of war,2,2021-07-11 07:03:22
            i read the art of war  years ago ,1,2021-07-11 06:58:23
the art of war,0,2021-07-11 06:55:38
appear weak when you are strong and strong when you are weaksun tzuthe art of war,1,2021-07-11 06:50:01
        look its not misleading its the art of war the only reason the eos community is salty is because theyre so poor but wait  more years and eos will be  right brendan,1,2021-07-11 06:49:15
            not only politicsthat napoleon hill master piece is reall business the art of war teaches us many lessons on how to go about our daily life,1,2021-07-11 06:45:42
if you know the enemy and know yourself you need not fear the results of a hundred battles  sun tzu          ,0,2021-07-11 06:45:06
     i'm not reading the art of war but i'm close enough i suppose ,1,2021-07-11 06:44:24
this is what i was manufactured for the dirt the dark the art of war punish me punish me until i'm saved,0,2021-07-11 06:41:25
  i just finished reading the art of war today so touche,1,2021-07-11 06:33:46
      like trent pax said in ti grand final og was playing dota like an art of war like sun tzu did on his book titled the art of war,1,2021-07-11 06:27:45
  i think we are all reading the wrong books for relationships when in reality books like the guest list  laws of power the art of war six secret teachings the law of influence etc are what might actually help,6,2021-07-11 06:12:25
the art of war teaches us to rely not on the likelihood of the enemy's not coming but on our own readiness to receive him not on the chance of his not attacking but rather on the fact that we have made our position unassailable,80,2021-07-11 06:00:10
can you imagine what i would do if i could do all i can  sun tzu          ,0,2021-07-11 05:56:04
the saysthere is the art of war and then there is the art of shreddin carry on hoorah,0,2021-07-11 05:10:32
appear weak when you are strong and strong when you are weak  sun tzu          ,0,2021-07-11 04:55:04
study the art of war,0,2021-07-11 04:42:29
  the art of war bruh,1,2021-07-11 04:17:07
fun fact  my favorite quote from the art of war by sun tzu is this,0,2021-07-11 04:08:17
this months reading materials  the old testament the qu'ran the bible caesars gallic wars and the art of war,0,2021-07-11 04:03:07
  if your perspective is from a better vantage point you would see that the virus attacking humanity is the satanic dp stat trump is bringing the vaccin in the form of a very precise military overthrow of the virus's power over the worldknow the art of war,3,2021-07-11 03:58:49
  thanks may end up trying one or both of those i try to be careful since i know from experience with the art of war that just downloading whatever comes up first from amazonibooks can leave you with an incoherent mess courtesy of a victorian british man,2,2021-07-11 03:56:57
even the finest sword plunged into salt water will eventually rust  sun tzufootballs coming home      ,0,2021-07-11 03:44:04
the wise warrior avoids the battlesun tzu the art of war,4,2021-07-11 03:39:08
      you have become what you most hatedsun tzu the art of war,4,2021-07-11 03:17:14
the             to     the   of    ,4,2021-07-11 03:00:40
i read too much of academic materials in english for the past few years for college that i cant understand even a paragraph of english classic literature  i mean i read the art of war and the richest man in babylon those are classics too,0,2021-07-11 02:57:05
the art of war  almost finished when to droppp,0,2021-07-11 02:49:30
the art of war in the art of noise,0,2021-07-11 02:47:55
  the old wear out your opponents fists with your face trick classic strategy move must have got that out of the art of war,1,2021-07-11 02:39:18
  the dragon againmatt said as a tease before his brow raised againim guessing thats not the art of war,0,2021-07-11 02:35:19
  he must've incorporated the art of war,0,2021-07-11 02:11:06
all war is deception  sun tzufootballs coming home      ,0,2021-07-11 02:02:03
we went out for dinner them chicken tendies were good then went to barnes and noble so i got the ultimate invincible collection part  and sun tzu's the art of war,0,2021-07-11 01:50:00
the wise warrior avoids the battlesun tzu the art of war,1,2021-07-11 01:42:51
  engage people w what they expectit is what they are able to discern amp confirms their projections it settles them into predictable patterns of response occupying their minds while you wait for the extraordinary momentthat which they cannot anticipatesun tzu the art of war,2,2021-07-11 01:20:31
let your plans be dark and as impenetrable as night and when you move fall like a thunderbolt  sun tzu          ,1,2021-07-11 01:18:04
if the mind is willing the flesh could go on and on without many things  sun tzu          ,0,2021-07-11 01:01:24
come on england     england will win on sunday if they implement sun tzuthis is article for based on a workshop i did before the lockdown  footballs coming home ,0,2021-07-11 00:53:13
    a good dick is always wet sun tzu the art of war,3,2021-07-11 00:52:04
this  year old head coach  read the art of war,0,2021-07-11 00:49:33
to remain disciplined and calm while waiting for disorder to appear  amongst the enemy is the art of selfpossession sun tzu the art of war,8,2021-07-11 00:10:50
  i always thought it would be bad ass if a fighter walked out with no music haha maybe low lights with a spotlight and a slow walk to the octagon the art of war,1,2021-07-10 23:55:44
which means that the use of soldiers in combat does not exclude the use of tricky amp deceptive tactics or means to defeat the enemy in many ancient chinese books there are records about the use of the art of war more amp more overseas netizens feel,26,2021-07-10 23:42:47
    absolutely have you not read the book the art of war yet as a friendly exprogressive here speaking i highly recommend this book by sun tzu it helped me considerably in understanding all aspects i hadn't thought of before,0,2021-07-10 23:35:26
some of life's best lessons are learned after you have been through a storm     england will win on sunday if they implement sun tzu footballs coming home ,0,2021-07-10 23:33:05
  you guys know the art of war son zu ever read that you should try reading it try the pincer you know the pincer you should do the pincer move,1,2021-07-10 23:29:15
the wise warrior avoids the battlesun tzu the art of war,0,2021-07-10 23:13:16
when the enemy is relaxed make them toil when full starve them when settled make them movesun tzu the art of war,7,2021-07-10 23:09:46
